age,balance,day,campaign,job,month,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
41,850,6,2,4,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
52,3303,6,1,5,6,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
59,444,6,1,5,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,792,6,1,7,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
52,1386,6,1,7,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,1549,6,2,6,6,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,594,6,2,1,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
59,40,6,1,5,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
54,378,6,2,3,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
53,44,6,1,9,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
57,1114,6,2,2,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
51,1275,6,1,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
49,2908,6,1,2,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
49,-97,6,2,9,6,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
53,1300,6,1,5,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
45,43,6,4,9,6,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
37,160,6,2,6,6,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
41,251,6,3,4,6,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
54,218,6,2,1,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
47,295,6,2,0,6,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
40,2199,6,3,0,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,287,6,2,1,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
35,-5,6,5,1,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
55,0,6,2,2,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
49,1632,6,1,0,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
23,150,6,5,9,6,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
41,-204,6,1,1,6,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
58,2836,6,2,5,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,640,6,2,0,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
36,254,6,3,4,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
46,2367,6,3,11,6,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
32,1328,6,5,2,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,1,6,3,3,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
52,-38,6,1,9,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
48,927,6,6,7,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
47,0,6,2,11,6,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,-288,6,2,1,6,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
45,246,6,1,0,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
45,162,6,4,7,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
33,2645,6,4,1,6,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
50,289,6,1,1,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
58,1873,6,2,4,6,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
57,204,6,5,9,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38,-56,6,2,1,6,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
48,2662,6,2,0,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,231,6,1,6,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
43,311,6,1,4,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,0,6,1,6,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
36,0,6,1,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
60,130,6,1,4,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
39,158,6,2,7,6,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
25,2704,6,3,9,6,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
53,-200,6,1,5,6,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
52,590,6,5,4,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,7,6,1,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
60,2586,6,4,5,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
52,0,6,2,3,6,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
44,414,6,2,9,6,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
36,231,6,6,0,6,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
39,1005,6,2,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
46,1676,6,2,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
45,1807,6,2,0,6,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
60,0,6,3,9,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
60,1420,6,4,5,6,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
57,2,6,4,11,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
44,391,6,4,1,6,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
28,596,6,6,0,6,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
49,1,6,3,4,6,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,1502,6,2,11,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
33,806,6,3,4,6,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
28,2788,6,2,1,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
56,660,6,3,10,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
37,1372,6,2,7,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
35,3339,6,2,1,6,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,1434,6,4,1,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
51,502,6,2,1,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
46,77,6,3,2,6,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
60,92,6,3,1,6,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,497,6,4,1,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
44,-63,6,2,7,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
36,0,6,4,1,6,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
37,2870,6,2,1,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,3201,6,2,6,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
27,535,6,3,9,6,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
47,389,6,2,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
59,3237,6,3,11,6,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
27,379,6,4,1,6,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
39,1963,6,4,9,6,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
41,340,6,3,6,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
58,311,6,2,11,6,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
40,1953,6,5,2,6,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
52,0,6,3,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
60,295,6,4,4,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
39,2610,6,5,0,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
53,17,6,2,5,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
35,1017,6,2,1,6,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
40,3234,6,1,0,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
42,0,6,1,4,6,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
51,126,6,1,5,6,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
32,-1272,6,5,0,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
59,0,6,1,1,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
44,425,6,1,6,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,193,6,1,7,6,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
35,-162,6,1,0,6,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
40,947,6,1,0,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
42,375,6,5,1,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,0,6,4,2,6,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
37,-178,6,5,3,6,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,2215,6,2,7,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
41,260,6,1,7,6,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
39,1170,6,1,1,6,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
34,291,6,5,1,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,75,6,1,9,6,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
48,-1232,6,1,4,6,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
37,215,6,1,6,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
52,547,6,2,11,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38,0,6,1,9,6,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,575,6,1,4,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
41,1297,6,1,9,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
36,115,6,1,7,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
54,0,6,1,0,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
53,2997,9,1,5,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
47,2024,9,1,10,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
56,992,9,1,9,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
40,676,9,1,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
57,93,9,2,9,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
45,1603,9,2,10,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
51,610,9,2,5,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
45,60,9,2,7,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
59,345,9,1,3,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
43,861,9,1,7,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
57,1166,9,1,7,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
53,16,9,1,11,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
47,2383,9,1,5,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
44,31,9,1,2,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
45,1780,9,1,9,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
44,2135,9,1,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,351,9,1,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
59,0,9,1,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
58,1280,9,1,3,6,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
48,1744,9,1,4,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
42,0,9,1,4,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
58,2348,9,1,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,1241,9,2,10,6,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,2518,9,1,9,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
44,1497,9,1,0,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,2308,9,1,4,6,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
58,258,9,1,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
41,176,9,1,0,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
47,150,9,1,4,6,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,-3,9,5,6,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
46,39,9,2,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
58,5,9,1,4,6,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
45,261,9,1,5,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
49,49,9,1,4,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
51,150,9,1,6,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
59,1491,9,2,5,6,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
51,-467,9,5,7,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
46,154,9,1,3,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
25,77,9,4,7,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,1005,9,2,7,6,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
39,1530,9,1,1,6,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
37,0,9,1,0,6,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
40,397,9,1,1,6,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
39,2810,9,1,4,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
40,37,9,5,7,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
54,215,9,2,3,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
56,917,9,1,9,6,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
39,1873,9,2,4,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,178,9,1,1,6,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
36,300,9,1,9,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
56,2146,9,1,0,6,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
58,2920,9,1,2,6,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,994,9,1,9,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
53,443,9,1,4,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
44,2876,9,1,4,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
53,0,9,1,5,6,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
54,153,9,3,4,6,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
47,214,9,1,1,6,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
39,633,9,1,3,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
41,884,9,1,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
58,630,9,2,5,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
57,0,9,2,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
47,1046,9,1,4,6,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38,0,9,1,1,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,1484,9,1,3,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
57,0,9,1,10,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
56,547,9,1,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38,53,9,1,4,6,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
57,179,9,3,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
53,-896,9,1,9,6,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
38,2569,9,1,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
50,208,9,1,5,6,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
49,505,9,1,5,6,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
49,3169,9,1,7,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
31,499,9,2,4,6,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
48,635,9,2,4,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
56,819,9,1,4,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
39,2601,9,1,1,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
39,235,9,1,6,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38,840,9,6,1,6,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
45,1100,9,6,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
47,361,9,2,9,6,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
59,1173,9,2,5,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
60,2508,9,1,4,6,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
45,212,9,1,5,6,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
39,0,9,1,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
36,179,9,1,7,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
57,164,9,2,9,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
43,1462,9,2,9,6,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
49,902,9,2,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
59,1197,9,4,5,6,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
45,-322,9,2,9,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
54,0,9,1,2,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
60,1190,9,1,3,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
45,2152,9,1,1,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
55,776,9,1,9,6,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
53,2096,9,1,4,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
50,3117,9,1,9,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38,2423,9,1,1,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
58,422,9,1,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
53,1626,9,1,1,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
46,103,9,1,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
36,26,9,1,9,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
48,533,9,1,7,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,1012,9,1,4,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
59,1320,9,1,1,6,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
36,60,9,2,2,6,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
51,1057,9,2,9,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
52,3034,9,2,3,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
36,2054,9,1,1,6,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
42,0,9,1,9,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
55,229,9,3,4,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
38,-323,9,1,4,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
49,0,9,2,4,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,1021,9,1,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
47,-423,9,2,1,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38,1619,9,1,9,6,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
57,473,9,1,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
46,75,9,1,3,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
36,669,9,1,4,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
56,450,9,1,7,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
52,944,9,1,4,6,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
50,861,9,1,2,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
44,349,9,1,4,6,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,1134,9,3,2,6,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
45,665,9,2,1,6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
42,314,9,2,3,6,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,1035,9,2,0,6,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
52,1004,9,1,0,6,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
47,533,9,1,0,6,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
38,217,9,6,9,6,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
45,900,9,1,1,6,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
58,835,9,1,4,6,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
